activity_id,opportunity_id,sales_agent,activity_type,activity_date,duration_minutes,outcome
ACT-007564,Q1ZKBGV5,Anna Snelling,email,2017-04-22,2,completed
ACT-007565,Q1ZKBGV5,Anna Snelling,email,2017-04-24,14,completed
ACT-007566,Q1ZKBGV5,Anna Snelling,call,2017-04-24,6,no_answer
ACT-007567,Q1ZKBGV5,Anna Snelling,call,2017-05-14,37,rescheduled
ACT-007568,Q1ZKBGV5,Anna Snelling,email,2017-04-24,7,no_answer
ACT-007569,Q1ZKBGV5,Anna Snelling,email,2017-05-17,13,completed
ACT-007570,Q1ZKBGV5,Anna Snelling,email,2017-04-19,4,completed
ACT-007571,Q1ZKBGV5,Anna Snelling,email,2017-05-08,10,completed
ACT-007572,Q1ZKBGV5,Anna Snelling,demo,2017-03-04,88,completed
ACT-007573,Q1ZKBGV5,Anna Snelling,demo,2017-04-04,94,completed
ACT-007574,9JKODCAU,Anna Snelling,call,2017-04-28,18,completed
ACT-007575,9JKODCAU,Anna Snelling,email,2017-05-02,6,completed
ACT-007576,9JKODCAU,Anna Snelling,email,2017-03-03,9,completed
ACT-007577,9JKODCAU,Anna Snelling,call,2017-04-08,36,completed
ACT-007578,9JKODCAU,Anna Snelling,call,2017-04-05,6,cancelled
ACT-007579,9JKODCAU,Anna Snelling,email,2017-06-16,8,completed
ACT-007580,9JKODCAU,Anna Snelling,call,2017-04-28,37,completed
ACT-007581,LELWKXDX,Boris Faz,email,2017-05-23,12,completed
ACT-007582,LELWKXDX,Boris Faz,meeting,2017-04-06,57,completed
ACT-007583,LELWKXDX,Boris Faz,meeting,2017-06-05,75,completed
ACT-007584,LELWKXDX,Boris Faz,call,2017-04-12,5,completed
ACT-007585,LELWKXDX,Boris Faz,call,2017-05-13,7,no_answer
ACT-007586,LELWKXDX,Boris Faz,demo,2017-06-03,64,rescheduled
ACT-007587,QRQ8C6MQ,Cassey Cress,email,2017-03-18,14,completed
ACT-007588,DA95Q0VE,Cassey Cress,email,2017-03-09,11,completed
ACT-007589,DA95Q0VE,Cassey Cress,demo,2017-03-13,90,completed
ACT-007590,DA95Q0VE,Cassey Cress,call,2017-03-15,39,completed
ACT-007591,5HMZH1Z9,Daniell Hammack,meeting,2017-04-21,46,completed
ACT-007592,5HMZH1Z9,Daniell Hammack,call,2017-04-28,37,rescheduled
ACT-007593,05QMFSF0,Darcel Schlecht,email,2017-04-25,13,no_answer
ACT-007594,05QMFSF0,Darcel Schlecht,meeting,2017-05-15,65,no_answer
ACT-007595,05QMFSF0,Darcel Schlecht,follow_up,2017-03-15,12,completed
ACT-007596,05QMFSF0,Darcel Schlecht,email,2017-04-18,14,cancelled
ACT-007597,05QMFSF0,Darcel Schlecht,email,2017-03-17,7,completed
ACT-007598,JE245P8R,Darcel Schlecht,email,2017-03-30,10,completed
ACT-007599,JE245P8R,Darcel Schlecht,email,2017-04-04,3,no_answer
ACT-007600,JE245P8R,Darcel Schlecht,call,2017-04-15,32,completed
ACT-007601,JE245P8R,Darcel Schlecht,email,2017-03-19,3,completed
ACT-007602,SFQMEZIW,Garret Kinder,follow_up,2017-04-18,5,completed
ACT-007603,SFQMEZIW,Garret Kinder,call,2017-05-01,7,completed
ACT-007604,SFQMEZIW,Garret Kinder,call,2017-04-25,8,completed
ACT-007605,SFQMEZIW,Garret Kinder,email,2017-04-28,8,completed
ACT-007606,SFQMEZIW,Garret Kinder,meeting,2017-03-08,53,completed
ACT-007607,SFQMEZIW,Garret Kinder,email,2017-04-24,3,completed
ACT-007608,B8RR21XP,Jonathan Berthelot,meeting,2017-03-04,22,no_answer
ACT-007609,B8RR21XP,Jonathan Berthelot,email,2017-03-13,8,completed
ACT-007610,B8RR21XP,Jonathan Berthelot,meeting,2017-03-15,68,completed
ACT-007611,B8RR21XP,Jonathan Berthelot,meeting,2017-03-05,66,completed
ACT-007612,ZG8WPG99,Kary Hendrixson,email,2017-03-18,9,completed
ACT-007613,U85VV1BU,Kary Hendrixson,call,2017-05-20,25,completed
ACT-007614,U85VV1BU,Kary Hendrixson,call,2017-03-03,22,completed
ACT-007615,U85VV1BU,Kary Hendrixson,email,2017-03-21,8,no_answer
ACT-007616,U85VV1BU,Kary Hendrixson,meeting,2017-05-03,35,rescheduled
ACT-007617,U85VV1BU,Kary Hendrixson,call,2017-04-08,24,completed
ACT-007618,U85VV1BU,Kary Hendrixson,email,2017-03-12,4,completed
ACT-007619,U85VV1BU,Kary Hendrixson,meeting,2017-04-18,25,completed
ACT-007620,U85VV1BU,Kary Hendrixson,call,2017-04-24,39,completed
ACT-007621,U85VV1BU,Kary Hendrixson,meeting,2017-03-04,77,completed
ACT-007622,V6HB68BL,Kary Hendrixson,call,2017-05-23,43,completed
ACT-007623,V6HB68BL,Kary Hendrixson,call,2017-05-24,7,cancelled
ACT-007624,V6HB68BL,Kary Hendrixson,demo,2017-03-07,60,rescheduled
ACT-007625,V6HB68BL,Kary Hendrixson,call,2017-04-23,26,completed
ACT-007626,V6HB68BL,Kary Hendrixson,call,2017-04-14,9,completed
ACT-007627,V6HB68BL,Kary Hendrixson,email,2017-04-27,5,rescheduled
ACT-007628,V6HB68BL,Kary Hendrixson,call,2017-05-19,35,no_answer
ACT-007629,V6HB68BL,Kary Hendrixson,call,2017-05-17,20,completed
ACT-007630,V6HB68BL,Kary Hendrixson,email,2017-03-05,7,cancelled
ACT-007631,V6HB68BL,Kary Hendrixson,email,2017-04-30,14,completed
ACT-007632,V6HB68BL,Kary Hendrixson,meeting,2017-05-12,89,completed
ACT-007633,H9JPB7GW,Lajuana Vencill,email,2017-03-07,4,no_answer
ACT-007634,H9JPB7GW,Lajuana Vencill,email,2017-03-05,10,rescheduled
ACT-007635,H9JPB7GW,Lajuana Vencill,email,2017-03-04,6,completed
ACT-007636,H9JPB7GW,Lajuana Vencill,email,2017-03-04,10,completed
ACT-007637,H9JPB7GW,Lajuana Vencill,meeting,2017-03-05,50,completed
ACT-007638,H9JPB7GW,Lajuana Vencill,call,2017-03-04,8,completed
ACT-007639,H9JPB7GW,Lajuana Vencill,email,2017-03-06,9,completed
ACT-007640,H9JPB7GW,Lajuana Vencill,call,2017-03-07,16,completed
ACT-007641,H9JPB7GW,Lajuana Vencill,follow_up,2017-03-07,18,rescheduled
ACT-007642,8LFNU39A,Marty Freudenburg,meeting,2017-03-05,77,completed
ACT-007643,8LFNU39A,Marty Freudenburg,meeting,2017-04-15,63,completed
ACT-007644,SWPTTVQZ,Marty Freudenburg,email,2017-03-03,3,completed
ACT-007645,SWPTTVQZ,Marty Freudenburg,call,2017-03-05,12,no_answer
ACT-007646,SWPTTVQZ,Marty Freudenburg,email,2017-03-12,11,completed
ACT-007647,SWPTTVQZ,Marty Freudenburg,email,2017-03-06,3,completed
ACT-007648,SWPTTVQZ,Marty Freudenburg,email,2017-03-14,13,completed
ACT-007649,SWPTTVQZ,Marty Freudenburg,meeting,2017-03-03,59,completed
ACT-007650,SWPTTVQZ,Marty Freudenburg,call,2017-03-04,7,completed
ACT-007651,SWPTTVQZ,Marty Freudenburg,email,2017-03-04,4,completed
ACT-007652,GKJLM1UR,Maureen Marcano,call,2017-03-10,29,rescheduled
ACT-007653,GKJLM1UR,Maureen Marcano,call,2017-03-08,6,completed
ACT-007654,GKJLM1UR,Maureen Marcano,call,2017-03-07,37,completed
ACT-007655,GKJLM1UR,Maureen Marcano,call,2017-03-11,22,completed
ACT-007656,GKJLM1UR,Maureen Marcano,meeting,2017-03-03,36,completed
ACT-007657,GKJLM1UR,Maureen Marcano,meeting,2017-03-04,23,no_answer
ACT-007658,GKJLM1UR,Maureen Marcano,call,2017-03-11,7,rescheduled
ACT-007659,GKJLM1UR,Maureen Marcano,call,2017-03-03,41,completed
ACT-007660,GKJLM1UR,Maureen Marcano,meeting,2017-03-05,42,no_answer
ACT-007661,GKJLM1UR,Maureen Marcano,call,2017-03-08,9,completed
ACT-007662,8L1ZHTPL,Moses Frase,call,2017-03-28,28,completed
ACT-007663,8L1ZHTPL,Moses Frase,call,2017-04-01,29,completed
ACT-007664,8L1ZHTPL,Moses Frase,meeting,2017-05-29,19,completed
ACT-007665,8L1ZHTPL,Moses Frase,demo,2017-03-19,37,completed
ACT-007666,8L1ZHTPL,Moses Frase,call,2017-04-22,24,cancelled
ACT-007667,8L1ZHTPL,Moses Frase,call,2017-04-20,14,completed
ACT-007668,8L1ZHTPL,Moses Frase,email,2017-03-26,5,completed
ACT-007669,8L1ZHTPL,Moses Frase,meeting,2017-03-24,28,no_answer
ACT-007670,8L1ZHTPL,Moses Frase,email,2017-03-15,3,completed
ACT-007671,U7M26UZV,Vicki Laflamme,email,2017-03-18,4,completed
ACT-007672,U7M26UZV,Vicki Laflamme,demo,2017-03-24,93,rescheduled
ACT-007673,TV300INP,Wilburn Farren,call,2017-03-03,9,cancelled
ACT-007674,TV300INP,Wilburn Farren,call,2017-03-17,14,rescheduled
ACT-007675,TV300INP,Wilburn Farren,email,2017-03-07,3,completed
ACT-007676,KBQ16F1I,Zane Levy,call,2017-03-16,18,completed
ACT-007677,4XX690SP,Zane Levy,email,2017-04-27,12,completed
ACT-007678,4XX690SP,Zane Levy,email,2017-03-31,10,completed
ACT-007679,4XX690SP,Zane Levy,call,2017-04-18,16,no_answer
ACT-007680,4XX690SP,Zane Levy,email,2017-03-27,8,no_answer
ACT-007681,4XX690SP,Zane Levy,call,2017-03-04,29,completed
ACT-007682,4XX690SP,Zane Levy,call,2017-04-26,27,completed
ACT-007683,4XX690SP,Zane Levy,email,2017-04-29,4,completed
ACT-007684,JSDGELLK,Anna Snelling,email,2017-03-07,12,completed
ACT-007685,JSDGELLK,Anna Snelling,email,2017-05-13,6,no_answer
ACT-007686,JSDGELLK,Anna Snelling,meeting,2017-03-08,80,rescheduled
ACT-007687,JSDGELLK,Anna Snelling,demo,2017-05-29,62,no_answer
ACT-007688,LV1754PS,Anna Snelling,email,2017-04-27,12,cancelled
ACT-007689,LV1754PS,Anna Snelling,meeting,2017-03-10,31,completed
ACT-007690,LV1754PS,Anna Snelling,meeting,2017-05-02,66,completed
ACT-007691,LV1754PS,Anna Snelling,email,2017-03-29,7,completed
ACT-007692,LV1754PS,Anna Snelling,call,2017-04-26,13,completed
ACT-007693,LV1754PS,Anna Snelling,email,2017-05-09,10,completed
ACT-007694,LV1754PS,Anna Snelling,meeting,2017-04-04,18,completed
ACT-007695,LV1754PS,Anna Snelling,email,2017-04-09,5,completed
ACT-007696,LV1754PS,Anna Snelling,email,2017-03-06,14,no_answer
ACT-007697,LV1754PS,Anna Snelling,call,2017-04-02,14,no_answer
ACT-007698,JIYYV11P,Anna Snelling,email,2017-05-04,9,completed
ACT-007699,JIYYV11P,Anna Snelling,call,2017-04-06,23,completed
ACT-007700,JIYYV11P,Anna Snelling,meeting,2017-04-14,83,completed
ACT-007701,JIYYV11P,Anna Snelling,call,2017-04-25,19,completed
ACT-007702,JIYYV11P,Anna Snelling,call,2017-03-06,24,no_answer
ACT-007703,JIYYV11P,Anna Snelling,call,2017-04-17,24,completed
ACT-007704,JIYYV11P,Anna Snelling,demo,2017-05-23,117,completed
ACT-007705,JIYYV11P,Anna Snelling,email,2017-04-05,5,no_answer
ACT-007706,JIYYV11P,Anna Snelling,email,2017-04-22,8,completed
ACT-007707,JIYYV11P,Anna Snelling,email,2017-05-28,13,rescheduled
ACT-007708,FYN7C0CV,Cassey Cress,email,2017-03-13,12,completed
ACT-007709,FYN7C0CV,Cassey Cress,call,2017-03-06,26,no_answer
ACT-007710,FYN7C0CV,Cassey Cress,call,2017-03-08,22,completed
ACT-007711,6TB7XA83,Cecily Lampkin,meeting,2017-04-18,83,completed
ACT-007712,6TB7XA83,Cecily Lampkin,email,2017-03-18,3,completed
ACT-007713,6TB7XA83,Cecily Lampkin,email,2017-03-16,6,completed
ACT-007714,6TB7XA83,Cecily Lampkin,email,2017-04-11,11,rescheduled
ACT-007715,6TB7XA83,Cecily Lampkin,email,2017-03-05,5,completed
ACT-007716,6TB7XA83,Cecily Lampkin,email,2017-04-30,9,no_answer
ACT-007717,6TB7XA83,Cecily Lampkin,call,2017-05-04,43,rescheduled
ACT-007718,U5UM9W8V,Corliss Cosme,email,2017-03-21,9,completed
ACT-007719,U5UM9W8V,Corliss Cosme,call,2017-04-09,14,no_answer
ACT-007720,U5UM9W8V,Corliss Cosme,call,2017-04-05,24,completed
ACT-007721,U5UM9W8V,Corliss Cosme,email,2017-03-21,10,completed
ACT-007722,U5UM9W8V,Corliss Cosme,call,2017-04-01,20,completed
ACT-007723,U5UM9W8V,Corliss Cosme,email,2017-03-23,3,cancelled
ACT-007724,5JDWBOLS,Daniell Hammack,call,2017-03-24,22,completed
ACT-007725,POB32WHJ,Daniell Hammack,call,2017-04-14,43,no_answer
ACT-007726,POB32WHJ,Daniell Hammack,call,2017-04-23,33,completed
ACT-007727,POB32WHJ,Daniell Hammack,email,2017-03-24,8,completed
ACT-007728,4T8KR12S,Darcel Schlecht,email,2017-03-12,13,rescheduled
ACT-007729,4T8KR12S,Darcel Schlecht,email,2017-03-19,10,completed
ACT-007730,4T8KR12S,Darcel Schlecht,meeting,2017-03-10,40,no_answer
ACT-007731,4T8KR12S,Darcel Schlecht,meeting,2017-03-07,88,completed
ACT-007732,4T8KR12S,Darcel Schlecht,call,2017-03-11,7,completed
ACT-007733,4T8KR12S,Darcel Schlecht,email,2017-03-09,3,completed
ACT-007734,4T8KR12S,Darcel Schlecht,email,2017-03-06,8,completed
ACT-007735,4T8KR12S,Darcel Schlecht,email,2017-03-05,5,no_answer
ACT-007736,4T8KR12S,Darcel Schlecht,meeting,2017-03-19,57,completed
ACT-007737,JA0D4V57,James Ascencio,meeting,2017-04-01,34,no_answer
ACT-007738,JA0D4V57,James Ascencio,meeting,2017-05-08,58,completed
ACT-007739,JA0D4V57,James Ascencio,call,2017-05-03,21,completed
ACT-007740,JA0D4V57,James Ascencio,call,2017-04-06,20,no_answer
ACT-007741,JA0D4V57,James Ascencio,email,2017-03-20,13,cancelled
ACT-007742,JA0D4V57,James Ascencio,call,2017-04-02,33,no_answer
ACT-007743,JA0D4V57,James Ascencio,call,2017-03-05,36,rescheduled
ACT-007744,JA0D4V57,James Ascencio,email,2017-03-13,10,completed
ACT-007745,JA0D4V57,James Ascencio,email,2017-05-04,9,completed
ACT-007746,6CKB8I8U,Jonathan Berthelot,email,2017-04-19,8,completed
ACT-007747,6CKB8I8U,Jonathan Berthelot,email,2017-04-09,2,completed
ACT-007748,6CKB8I8U,Jonathan Berthelot,call,2017-04-06,30,rescheduled
ACT-007749,6CKB8I8U,Jonathan Berthelot,follow_up,2017-03-29,5,completed
ACT-007750,6CKB8I8U,Jonathan Berthelot,call,2017-04-04,11,completed
ACT-007751,HKBAON9X,Kami Bicknell,meeting,2017-03-19,68,completed
ACT-007752,HKBAON9X,Kami Bicknell,email,2017-03-07,12,no_answer
ACT-007753,HKBAON9X,Kami Bicknell,call,2017-03-20,11,completed
ACT-007754,HKBAON9X,Kami Bicknell,email,2017-03-29,12,cancelled
ACT-007755,HKBAON9X,Kami Bicknell,email,2017-05-11,11,rescheduled
ACT-007756,7S1N6QHI,Kami Bicknell,call,2017-03-10,23,completed
ACT-007757,7S1N6QHI,Kami Bicknell,demo,2017-03-13,119,no_answer
ACT-007758,7S1N6QHI,Kami Bicknell,call,2017-03-13,12,completed
ACT-007759,7S1N6QHI,Kami Bicknell,call,2017-03-13,17,completed
ACT-007760,7S1N6QHI,Kami Bicknell,email,2017-03-09,10,no_answer
ACT-007761,7S1N6QHI,Kami Bicknell,email,2017-03-06,11,completed
ACT-007762,7S1N6QHI,Kami Bicknell,meeting,2017-03-04,41,completed
ACT-007763,7S1N6QHI,Kami Bicknell,email,2017-03-07,11,completed
ACT-007764,7S1N6QHI,Kami Bicknell,call,2017-03-17,22,completed
ACT-007765,7S1N6QHI,Kami Bicknell,email,2017-03-12,14,completed
ACT-007766,CHI2T3IH,Kami Bicknell,email,2017-03-20,9,no_answer
ACT-007767,CHI2T3IH,Kami Bicknell,demo,2017-03-20,54,completed
ACT-007768,CHI2T3IH,Kami Bicknell,call,2017-03-13,20,completed
ACT-007769,CHI2T3IH,Kami Bicknell,email,2017-03-09,6,completed
ACT-007770,CHI2T3IH,Kami Bicknell,follow_up,2017-03-17,15,completed
ACT-007771,CHI2T3IH,Kami Bicknell,call,2017-03-17,31,completed
ACT-007772,CHI2T3IH,Kami Bicknell,demo,2017-03-10,39,completed
ACT-007773,CHI2T3IH,Kami Bicknell,demo,2017-03-05,66,completed
ACT-007774,CHI2T3IH,Kami Bicknell,call,2017-03-17,39,completed
ACT-007775,CHI2T3IH,Kami Bicknell,call,2017-03-12,35,completed
ACT-007776,CHI2T3IH,Kami Bicknell,email,2017-03-17,4,completed
ACT-007777,CHI2T3IH,Kami Bicknell,call,2017-03-05,43,cancelled
ACT-007778,X7HK448T,Lajuana Vencill,email,2017-06-08,5,completed
ACT-007779,X7HK448T,Lajuana Vencill,email,2017-03-24,13,cancelled
ACT-007780,X7HK448T,Lajuana Vencill,follow_up,2017-06-08,18,completed
ACT-007781,X7HK448T,Lajuana Vencill,email,2017-04-13,8,completed
ACT-007782,X7HK448T,Lajuana Vencill,email,2017-04-15,2,completed
ACT-007783,X7HK448T,Lajuana Vencill,email,2017-04-26,8,completed
ACT-007784,1YYN3PBU,Markita Hansen,email,2017-05-11,12,completed
ACT-007785,1YYN3PBU,Markita Hansen,call,2017-03-23,39,completed
ACT-007786,1YYN3PBU,Markita Hansen,call,2017-05-03,14,completed
ACT-007787,1YYN3PBU,Markita Hansen,meeting,2017-03-11,61,no_answer
ACT-007788,1YYN3PBU,Markita Hansen,meeting,2017-04-02,34,no_answer
ACT-007789,R4L36Y0P,Marty Freudenburg,meeting,2017-03-21,73,completed
ACT-007790,R4L36Y0P,Marty Freudenburg,meeting,2017-03-11,69,completed
ACT-007791,R4L36Y0P,Marty Freudenburg,meeting,2017-03-07,51,completed
ACT-007792,R4L36Y0P,Marty Freudenburg,demo,2017-03-10,40,completed
ACT-007793,R4L36Y0P,Marty Freudenburg,email,2017-03-21,14,completed
ACT-007794,R4L36Y0P,Marty Freudenburg,email,2017-03-24,13,rescheduled
ACT-007795,R4L36Y0P,Marty Freudenburg,email,2017-03-04,12,no_answer
ACT-007796,R4L36Y0P,Marty Freudenburg,call,2017-03-11,12,no_answer
ACT-007797,CPTEPYPZ,Maureen Marcano,email,2017-04-10,4,completed
ACT-007798,CPTEPYPZ,Maureen Marcano,call,2017-04-11,19,completed
ACT-007799,CPTEPYPZ,Maureen Marcano,email,2017-04-18,9,no_answer
ACT-007800,CPTEPYPZ,Maureen Marcano,meeting,2017-04-03,29,rescheduled
ACT-007801,AJJ7VJWA,Niesha Huffines,call,2017-04-27,15,completed
ACT-007802,AJJ7VJWA,Niesha Huffines,demo,2017-04-26,73,completed
ACT-007803,AJJ7VJWA,Niesha Huffines,call,2017-04-08,42,completed
ACT-007804,AJJ7VJWA,Niesha Huffines,follow_up,2017-04-20,13,rescheduled
ACT-007805,AJJ7VJWA,Niesha Huffines,email,2017-04-28,12,completed
ACT-007806,AJJ7VJWA,Niesha Huffines,email,2017-03-13,12,completed
ACT-007807,8BR6E4S6,Niesha Huffines,email,2017-04-30,13,completed
ACT-007808,8BR6E4S6,Niesha Huffines,call,2017-04-03,28,cancelled
ACT-007809,8BR6E4S6,Niesha Huffines,email,2017-04-12,12,completed
ACT-007810,YNKWBEEN,Reed Clapper,email,2017-06-22,12,completed
ACT-007811,YNKWBEEN,Reed Clapper,call,2017-05-07,12,completed
ACT-007812,YNKWBEEN,Reed Clapper,demo,2017-06-19,67,completed
ACT-007813,YNKWBEEN,Reed Clapper,call,2017-06-23,40,completed
ACT-007814,YNKWBEEN,Reed Clapper,email,2017-04-23,12,completed
ACT-007815,YNKWBEEN,Reed Clapper,email,2017-03-16,5,completed
ACT-007816,YNKWBEEN,Reed Clapper,email,2017-06-03,10,rescheduled
ACT-007817,YNKWBEEN,Reed Clapper,email,2017-04-21,11,completed
ACT-007818,SARVIBLS,Reed Clapper,email,2017-03-06,3,completed
ACT-007819,SARVIBLS,Reed Clapper,email,2017-03-05,14,completed
ACT-007820,SARVIBLS,Reed Clapper,call,2017-03-06,10,completed
ACT-007821,SARVIBLS,Reed Clapper,email,2017-03-05,4,completed
ACT-007822,SARVIBLS,Reed Clapper,email,2017-03-05,3,completed
ACT-007823,SARVIBLS,Reed Clapper,email,2017-03-06,6,completed
ACT-007824,SARVIBLS,Reed Clapper,email,2017-03-05,11,completed
ACT-007825,M4ZNQTEQ,Rosie Papadopoulos,call,2017-03-11,24,no_answer
ACT-007826,M4ZNQTEQ,Rosie Papadopoulos,call,2017-03-09,9,no_answer
ACT-007827,M4ZNQTEQ,Rosie Papadopoulos,call,2017-03-04,10,completed
ACT-007828,M4ZNQTEQ,Rosie Papadopoulos,call,2017-03-04,10,no_answer
ACT-007829,K0GWTWYL,Versie Hillebrand,call,2017-03-15,13,completed
ACT-007830,K0GWTWYL,Versie Hillebrand,demo,2017-03-13,106,rescheduled
ACT-007831,K0GWTWYL,Versie Hillebrand,email,2017-03-18,11,completed
ACT-007832,K0GWTWYL,Versie Hillebrand,meeting,2017-03-15,83,completed
ACT-007833,TCSQO748,Vicki Laflamme,call,2017-05-07,21,rescheduled
ACT-007834,TCSQO748,Vicki Laflamme,email,2017-03-11,11,completed
ACT-007835,TCSQO748,Vicki Laflamme,meeting,2017-04-22,60,no_answer
ACT-007836,TCSQO748,Vicki Laflamme,email,2017-04-30,12,cancelled
ACT-007837,7TI1WTV9,Zane Levy,email,2017-03-16,11,completed
ACT-007838,01EH41WA,Zane Levy,meeting,2017-03-16,19,no_answer
ACT-007839,01EH41WA,Zane Levy,call,2017-03-13,25,completed
ACT-007840,ITCY8YV0,Zane Levy,call,2017-04-30,36,completed
ACT-007841,ITCY8YV0,Zane Levy,email,2017-04-18,5,completed
ACT-007842,ITCY8YV0,Zane Levy,email,2017-05-27,4,completed
ACT-007843,ITCY8YV0,Zane Levy,meeting,2017-04-10,87,completed
ACT-007844,ITCY8YV0,Zane Levy,call,2017-04-28,18,completed
ACT-007845,ITCY8YV0,Zane Levy,email,2017-05-01,14,cancelled
ACT-007846,ITCY8YV0,Zane Levy,email,2017-05-10,7,completed
ACT-007847,SAUAOZVO,Anna Snelling,follow_up,2017-04-02,10,no_answer
ACT-007848,SAUAOZVO,Anna Snelling,email,2017-03-20,5,completed
ACT-007849,SAUAOZVO,Anna Snelling,meeting,2017-04-06,85,no_answer
ACT-007850,SAUAOZVO,Anna Snelling,email,2017-04-16,13,completed
ACT-007851,SAUAOZVO,Anna Snelling,email,2017-03-17,2,completed
ACT-007852,SAUAOZVO,Anna Snelling,email,2017-03-29,12,completed
ACT-007853,SAUAOZVO,Anna Snelling,meeting,2017-05-08,84,rescheduled
ACT-007854,SAUAOZVO,Anna Snelling,email,2017-04-22,10,rescheduled
ACT-007855,SAUAOZVO,Anna Snelling,email,2017-04-26,3,completed
ACT-007856,SAUAOZVO,Anna Snelling,email,2017-05-27,7,completed
ACT-007857,SAUAOZVO,Anna Snelling,email,2017-03-31,7,completed
ACT-007858,SAUAOZVO,Anna Snelling,email,2017-03-25,4,completed
ACT-007859,1XHLB0Q5,Boris Faz,email,2017-05-03,13,cancelled
ACT-007860,1XHLB0Q5,Boris Faz,meeting,2017-03-24,86,rescheduled
ACT-007861,1XHLB0Q5,Boris Faz,call,2017-04-28,23,completed
ACT-007862,1XHLB0Q5,Boris Faz,email,2017-04-20,6,no_answer
ACT-007863,71GQNH5T,Cassey Cress,call,2017-04-18,19,completed
ACT-007864,71GQNH5T,Cassey Cress,call,2017-03-09,23,completed
ACT-007865,71GQNH5T,Cassey Cress,email,2017-03-16,7,completed
ACT-007866,LSA39JBG,Daniell Hammack,email,2017-03-13,6,completed
ACT-007867,OJVA8ZEK,Daniell Hammack,email,2017-04-10,5,completed
ACT-007868,OJVA8ZEK,Daniell Hammack,meeting,2017-04-22,43,completed
ACT-007869,OJVA8ZEK,Daniell Hammack,email,2017-03-05,7,no_answer
ACT-007870,OJVA8ZEK,Daniell Hammack,call,2017-05-28,6,completed
ACT-007871,OJVA8ZEK,Daniell Hammack,demo,2017-05-26,63,completed
ACT-007872,UAX3F7D4,Daniell Hammack,follow_up,2017-03-12,17,completed
ACT-007873,UAX3F7D4,Daniell Hammack,email,2017-03-09,6,completed
ACT-007874,UAX3F7D4,Daniell Hammack,email,2017-03-20,10,no_answer
ACT-007875,UAX3F7D4,Daniell Hammack,meeting,2017-03-16,24,completed
ACT-007876,UAX3F7D4,Daniell Hammack,demo,2017-03-07,60,rescheduled
ACT-007877,UAX3F7D4,Daniell Hammack,email,2017-03-14,11,completed
ACT-007878,UAX3F7D4,Daniell Hammack,email,2017-03-08,7,completed
ACT-007879,UAX3F7D4,Daniell Hammack,call,2017-03-13,24,completed
ACT-007880,UAX3F7D4,Daniell Hammack,demo,2017-03-06,101,no_answer
ACT-007881,UAX3F7D4,Daniell Hammack,meeting,2017-03-16,80,completed
ACT-007882,UAX3F7D4,Daniell Hammack,email,2017-03-10,4,completed
ACT-007883,UAX3F7D4,Daniell Hammack,call,2017-03-10,17,rescheduled
ACT-007884,7PDUWDGT,Daniell Hammack,email,2017-03-10,10,completed
ACT-007885,7PDUWDGT,Daniell Hammack,call,2017-03-12,35,completed
ACT-007886,7PDUWDGT,Daniell Hammack,meeting,2017-03-10,89,completed
ACT-007887,7PDUWDGT,Daniell Hammack,email,2017-03-05,7,completed
ACT-007888,7PDUWDGT,Daniell Hammack,meeting,2017-03-11,26,completed
ACT-007889,7PDUWDGT,Daniell Hammack,email,2017-03-12,14,completed
ACT-007890,7PDUWDGT,Daniell Hammack,follow_up,2017-03-13,16,rescheduled
ACT-007891,7PDUWDGT,Daniell Hammack,call,2017-03-08,22,no_answer
ACT-007892,QWJ2TRQM,Darcel Schlecht,demo,2017-04-05,114,rescheduled
ACT-007893,QWJ2TRQM,Darcel Schlecht,email,2017-03-22,9,completed
ACT-007894,3AU5SZ3V,Donn Cantrell,email,2017-03-20,11,completed
ACT-007895,3AU5SZ3V,Donn Cantrell,email,2017-03-15,3,completed
ACT-007896,3AU5SZ3V,Donn Cantrell,email,2017-03-08,4,completed
ACT-007897,3AU5SZ3V,Donn Cantrell,meeting,2017-03-13,44,rescheduled
ACT-007898,3AU5SZ3V,Donn Cantrell,email,2017-03-21,13,no_answer
ACT-007899,BVOO33UA,Hayden Neloms,meeting,2017-03-11,23,completed
ACT-007900,BVOO33UA,Hayden Neloms,call,2017-05-27,28,completed
ACT-007901,BVOO33UA,Hayden Neloms,call,2017-03-05,12,cancelled
ACT-007902,BVOO33UA,Hayden Neloms,email,2017-03-28,8,completed
ACT-007903,BVOO33UA,Hayden Neloms,email,2017-03-12,14,no_answer
ACT-007904,BVOO33UA,Hayden Neloms,email,2017-05-27,14,rescheduled
ACT-007905,BVOO33UA,Hayden Neloms,email,2017-04-25,11,no_answer
ACT-007906,BVOO33UA,Hayden Neloms,call,2017-05-04,5,completed
ACT-007907,BVOO33UA,Hayden Neloms,email,2017-04-08,6,completed
ACT-007908,SC7XGQVA,James Ascencio,call,2017-03-12,19,completed
